code,entry_date,exit_date,entry_price,exit_price,shares,exit_reason,pnl,pnl_pct,holding_days,trade_group,assumed_slippage_pct
AMZN,2025-06-02,2025-06-04,205.18497572326658,206.34345304870607,55614,replaced,64427.5579769919,0.5646014389484089,1,AMZN:2025-06-02,0.1
LIN,2025-05-30,2025-06-05,460.8010752219029,468.7140636893652,24761,replaced,195933.50744283397,1.7172243931183884,3,LIN:2025-05-30,0.1
COST,2025-05-28,2025-06-06,1012.368315746426,1013.9019016559506,11225,stop_sma20_break,5842.060239242994,0.15148497692698548,6,COST:2025-05-28,0.1
ISRG,2025-06-03,2025-06-10,551.2306726684569,525.2841875610352,20854,stop_sma20_break,-552312.8208777854,-4.707010403070855,4,ISRG:2025-06-03,0.1
NOW,2025-06-03,2025-06-11,202.566362411499,201.84595614624024,56749,stop_sma20_break,-52357.33248008592,-0.3556396317150212,5,NOW:2025-06-03,0.1
KO,2025-06-03,2025-06-11,69.75946408119285,70.16377095954694,164872,po_break,55124.171844177385,0.5795727987295329,5,KO:2025-06-03,0.1
LMT,2025-05-30,2025-06-12,461.5345602451494,447.76655030933614,24668,stop_sma20_break,-350844.5889942207,-2.983094034929956,8,LMT:2025-05-30,0.1
SHW,2025-06-04,2025-06-16,356.6985717925147,334.8989912532936,32317,stop_loss_pct,-715672.223508484,-6.11148523238314,7,SHW:2025-06-04,0.1
ADBE,2025-06-10,2025-06-16,417.026595336914,392.59700024414065,27461,stop_loss_pct,-681977.6476217748,-5.858042476412518,3,ADBE:2025-06-10,0.1
DELL,2025-06-11,2025-06-16,112.79925952518295,109.46433063772396,100986,stop_sma20_break,-348003.8840870288,-2.9565166486881456,2,DELL:2025-06-11,0.1
ADBE,2025-06-13,2025-06-17,392.8925,396.88271878051756,28407,stop_sma20_break,102132.57257821382,1.0156006491642389,1,ADBE:2025-06-13,0.1
HON,2025-06-13,2025-06-18,207.64843512081984,204.70878684697203,53728,stop_sma20_break,-169018.98686823781,-1.4156852528830144,2,HON:2025-06-13,0.1
KO,2025-06-13,2025-06-18,70.31424601341537,68.4431258625234,158596,stop_sma20_break,-307755.35352588084,-2.661082578536045,2,KO:2025-06-13,0.1
UNP,2025-06-17,2025-06-24,220.15843923095957,223.43013907842865,50525,po_break,154096.47833383433,1.4860660617405985,3,UNP:2025-06-17,0.1
ABT,2025-06-09,2025-06-25,130.48739043920156,134.97483524446102,87697,po_break,381895.3266839486,3.4389873152918193,10,ABT:2025-06-09,0.1
JPM,2025-06-10,2025-06-26,261.068617705174,278.9895211494172,21907,rsi_half,386677.7049290922,6.864441847423186,10,JPM:2025-06-10,0.1
PM,2025-06-23,2025-06-26,177.46535733682836,174.48650036381505,63775,stop_sma20_break,-201199.46831635296,-1.678556884406146,2,PM:2025-06-23,0.1
MS,2025-06-17,2025-06-27,126.90673501197209,136.80767513608617,43742,rsi_half,427319.2250446502,7.801745213270239,6,MS:2025-06-17,0.1
CAT,2025-06-05,2025-06-30,347.58919416074946,381.7916724625483,16488,rsi_half,557917.4463756172,9.839914150490326,15,CAT:2025-06-05,0.1
ETN,2025-06-24,2025-06-30,331.7849219397875,349.43101489704,34567,replaced,609972.4952533455,5.3185337218111695,3,ETN:2025-06-24,0.1
CAT,2025-06-05,2025-07-01,347.58919416074946,382.06842007065717,16488,replaced,568493.4768025583,9.919533313789408,16,CAT:2025-06-05,0.1
MS,2025-06-17,2025-07-02,126.90673501197209,138.14403942830538,43743,replaced,491553.407083667,8.854773874115661,9,MS:2025-06-17,0.1
LLY,2025-07-01,2025-07-08,774.828389885882,768.6377822752341,15171,stop_sma20_break,-105625.67071006617,-0.7989649955339906,3,LLY:2025-07-01,0.1
JPM,2025-06-10,2025-07-09,261.068617705174,282.7755521515105,21908,trail_sma10,469598.25081373,8.314647174809142,18,JPM:2025-06-10,0.1
ABT,2025-06-30,2025-07-09,131.4487319893048,130.66723670886628,89342,po_break,-81529.33378265426,-0.594524776779215,5,ABT:2025-06-30,0.1
EA,2025-06-16,2025-07-10,148.39511436485913,151.27592118849046,75318,po_break,205691.29681436103,1.9413084022080973,15,EA:2025-06-16,0.1
MCK,2025-07-07,2025-07-11,718.6420047927548,705.2934852192482,16242,stop_sma20_break,-228370.43502728295,-1.8574644237997484,3,MCK:2025-07-07,0.1
T,2025-06-27,2025-07-14,26.85590013454008,26.12259919763178,433476,po_break,-329350.8109155186,-2.7305021735807733,9,T:2025-06-27,0.1
HCA,2025-07-08,2025-07-14,375.27610366974795,373.77064129854176,31007,po_break,-58292.71795460629,-0.4011612667272457,3,HCA:2025-07-08,0.1
DHR,2025-07-09,2025-07-16,200.13194878919873,192.17963655709323,58413,stop_sma20_break,-475976.4627313949,-3.9735346006557704,4,DHR:2025-07-09,0.1
META,2025-07-15,2025-07-17,722.9261459793233,702.0368600709122,16074,stop_sma20_break,-347226.8093714262,-2.8895463284307032,1,META:2025-07-15,0.1
CVX,2025-07-08,2025-07-23,142.8356629965218,146.02404092405317,81482,po_break,248026.97709368353,2.232200180713284,10,CVX:2025-07-08,0.1
SCHW,2025-06-25,2025-07-25,88.46728937859177,96.16269354649732,129953,max_holding_days,988044.247746298,8.698587039299266,20,SCHW:2025-06-25,0.1
TT,2025-07-16,2025-07-28,434.92322634381475,471.10296368805285,13331,rsi_half,476272.9609663808,8.318649166746805,7,TT:2025-07-16,0.1
BKNG,2025-07-24,2025-07-28,228.71169787475137,223.99902781604672,52350,stop_sma20_break,-258557.98081814486,-2.0605286491666153,1,BKNG:2025-07-24,0.1
KR,2025-07-25,2025-07-29,71.01117867784436,68.10968280691003,169208,stop_sma20_break,-502726.4946941116,-4.085970582318465,1,KR:2025-07-25,0.1
GOOGL,2025-07-10,2025-07-30,175.41024036514196,194.9649362433676,33331,rsi_half,645605.0808113693,11.147978497446708,13,GOOGL:2025-07-10,0.1
TT,2025-07-16,2025-07-31,434.92322634381475,428.63519239989836,13332,stop_sma20_break,-89588.5489596389,-1.4457802120104724,10,TT:2025-07-16,0.1
VRTX,2025-07-30,2025-08-01,471.6712122192382,456.9326246337891,25375,stop_sma20_break,-385773.3211608443,-3.1247587734055893,1,VRTX:2025-07-30,0.1
GOOGL,2025-07-10,2025-08-04,175.41024036514196,189.67215471000264,33332,trail_sma10,469293.66574657394,8.130605325648288,16,GOOGL:2025-07-10,0.1
DE,2025-08-01,2025-08-06,514.4217296063933,504.332830325583,22997,replaced,-232014.41676079502,-1.9612117257429618,2,DE:2025-08-01,0.1
JPM,2025-07-22,2025-08-07,287.6039083301377,288.4471773758814,41029,po_break,22781.0856801014,0.2932050021989596,11,JPM:2025-07-22,0.1
BSX,2025-07-31,2025-08-07,106.23612725067137,103.24664847564698,111709,stop_sma20_break,-345652.2401760058,-2.8139944973431863,4,BSX:2025-07-31,0.1
WELL,2025-07-11,2025-08-11,149.9659529116915,165.1917906097668,77855,max_holding_days,1173139.2909227216,10.152862968197285,20,WELL:2025-07-11,0.1
RTX,2025-07-11,2025-08-11,144.63066130652217,152.78416863995076,80918,max_holding_days,647732.3998015705,5.637468058137762,20,RTX:2025-07-11,0.1
MS,2025-08-05,2025-08-11,139.42166236472656,141.01914832372393,84996,po_break,123861.74299830249,1.1457946576611144,3,MS:2025-08-05,0.1
FSLR,2025-08-07,2025-08-11,187.75757733154296,184.0957187805176,62853,replaced,-230158.7955075979,-1.9503119943645508,1,FSLR:2025-08-07,0.1
REGN,2025-08-08,2025-08-12,558.1381994357725,545.221827719683,21133,stop_sma20_break,-284620.3372030584,-2.3141888029070246,1,REGN:2025-08-08,0.1
ABBV,2025-08-08,2025-08-12,194.65865053811197,193.303630117011,60797,replaced,-82381.17654167507,-0.6961007986827972,1,ABBV:2025-08-08,0.1
HD,2025-08-08,2025-08-12,380.26306577597535,383.7583840407137,31118,replaced,108767.31376212735,0.9191842646105286,1,HD:2025-08-08,0.1
CSCO,2025-08-08,2025-08-12,69.14158855013356,69.54376219055708,170697,replaced,68649.83389937236,0.5816667636033612,1,CSCO:2025-08-08,0.1
CME,2025-07-28,2025-08-13,269.9238563129511,265.8082169343806,44119,stop_sma20_break,-193395.8754129517,-1.5247408787012917,11,CME:2025-07-28,0.1
GE,2025-08-07,2025-08-14,271.18411333700305,271.6773001048228,43521,replaced,21463.981322282747,0.1818641814046229,4,GE:2025-08-07,0.1
REGN,2025-08-11,2025-08-15,559.8531162503249,575.0929192285998,21040,po_break,308705.82236966665,2.72210737708225,3,REGN:2025-08-11,0.1
VZ,2025-08-12,2025-08-19,41.30162837356959,42.33185088118951,284817,replaced,293424.88395278214,2.4943871420798347,4,VZ:2025-08-12,0.1
GM,2025-08-11,2025-08-20,53.630350633023525,56.44985746440925,218755,replaced,616781.2168997839,5.257297030703323,6,GM:2025-08-11,0.1
SCHW,2025-08-19,2025-08-21,95.15994971292172,94.3564750359321,126013,stop_sma20_break,-113189.02108743024,-0.8443412164608421,1,SCHW:2025-08-19,0.1
CSX,2025-08-11,2025-08-25,35.07864640279244,34.376174246082776,334343,stop_sma20_break,-246477.5148408815,-2.0025634645176593,9,CSX:2025-08-11,0.1
NSC,2025-08-18,2025-08-26,276.0117908603282,271.025164044922,43165,stop_sma20_break,-227054.17156624983,-1.8066716642295866,5,NSC:2025-08-18,0.1
MMM,2025-08-20,2025-08-26,152.22448357176975,154.2463598035098,78703,po_break,147067.6376735539,1.3282201287855067,3,MMM:2025-08-20,0.1
NSC,2025-08-25,2025-08-27,280.93970286960695,272.37539604060663,42456,stop_sma20_break,-375351.9836517034,-3.048450162622718,1,NSC:2025-08-25,0.1
AON,2025-08-25,2025-08-27,373.498787784906,368.55780322247875,31838,replaced,-157311.06649855958,-1.3228917265650453,1,AON:2025-08-25,0.1
LIN,2025-08-11,2025-09-04,466.77903396167744,466.9949746837063,25145,po_break,-6310.044268278724,0.04626187260299286,16,LIN:2025-08-11,0.1
CVX,2025-08-13,2025-09-08,149.86495350207554,150.58476331869306,78644,stop_sma20_break,44794.439453242536,0.48030563503798085,16,CVX:2025-08-13,0.1
JCI,2025-08-26,2025-09-09,106.4585096635696,106.25576615179958,111694,po_break,-34524.68796510194,-0.1904436877904203,8,JCI:2025-08-26,0.1
C,2025-09-04,2025-09-10,93.89399958064223,95.86961275522197,127475,po_break,239746.23118829454,2.104088848492336,3,C:2025-09-04,0.1
MCD,2025-08-14,2025-09-11,300.58618897541544,302.4096316203407,39541,stop_sma20_break,60179.216751900945,0.6066288844276846,18,MCD:2025-08-14,0.1
JPM,2025-08-26,2025-09-11,290.22838006882296,296.619908482036,40899,po_break,249406.36649527983,2.202241011612105,10,JPM:2025-08-26,0.1
ABBV,2025-09-10,2025-09-12,205.56101515510105,213.82550809160625,29016,rsi_half,233718.06736637183,4.020457347065265,1,ABBV:2025-09-10,0.1
PG,2025-09-09,2025-09-17,155.3844676704882,154.8980036301914,77280,po_break,-49583.255725194584,-0.3130712146392933,5,PG:2025-09-09,0.1
PH,2025-09-16,2025-09-18,755.9974738171276,738.8809449481896,16038,stop_sma20_break,-286502.3200401061,-2.264098685742222,1,PH:2025-09-16,0.1
AMZN,2025-08-25,2025-09-19,227.5773561096191,232.13762512207032,52242,po_break,226229.35872372342,2.0038324947648345,17,AMZN:2025-08-25,0.1
APH,2025-09-08,2025-09-22,110.62481982104511,122.39859791309016,53574,rsi_half,624526.3892123771,10.642980581655358,9,APH:2025-09-08,0.1
GE,2025-09-10,2025-09-22,276.7683156540517,298.65691364218463,43132,replaced,944099.0084241489,7.9086357614333025,7,GE:2025-09-10,0.1
TJX,2025-09-18,2025-09-24,138.85795094945274,138.12505223578762,88035,po_break,-76712.83760021535,-0.5278046439932793,3,TJX:2025-09-18,0.1
BLK,2025-09-23,2025-09-26,1127.8394203485143,1138.932854494968,10915,replaced,121084.83370854294,0.9836004972255452,2,BLK:2025-09-23,0.1
APH,2025-09-08,2025-09-30,110.62481982104511,120.80641968614277,53575,trail_sma10,539279.7484443086,9.203721083178419,15,APH:2025-09-08,0.1
COF,2025-09-25,2025-10-01,221.5792936961975,211.4801342804694,55381,po_break,-571293.1796928264,-4.5578082894220495,3,COF:2025-09-25,0.1
ADSK,2025-09-29,2025-10-01,325.325,318.47121853637697,37905,stop_sma20_break,-271994.1342104413,-2.1067490858750593,1,ADSK:2025-09-29,0.1
WFC,2025-09-17,2025-10-02,80.02294849557474,79.35175051449244,150837,stop_sma20_break,-113261.29060980178,-0.8387568737478035,10,WFC:2025-09-17,0.1
MDT,2025-09-05,2025-10-06,91.11186648287566,96.04618613718915,129919,max_holding_days,628904.1816495822,5.415671794234278,20,MDT:2025-09-05,0.1
UBER,2025-09-19,2025-10-07,95.09499999999998,100.02986725616455,129084,po_break,624418.6557122995,5.189407704048121,11,UBER:2025-09-19,0.1
NXPI,2025-10-01,2025-10-08,223.9086129409113,217.56426834303048,54820,stop_sma20_break,-359897.7425318194,-2.833452681677351,4,NXPI:2025-10-01,0.1
UNH,2025-09-30,2025-10-08,339.1589617438768,361.30603031973715,36127,replaced,800107.1464401077,6.529996572104513,5,UNH:2025-09-30,0.1
ABBV,2025-09-10,2025-10-09,205.56101515510105,227.63361454247288,29016,max_holding_days,634173.7561363289,10.737736127016827,20,ABBV:2025-09-10,0.1
ELV,2025-09-30,2025-10-09,315.94318796293464,359.456165323992,19364,rsi_half,836046.0770809911,13.77240561558244,6,ELV:2025-09-30,0.1
TJX,2025-10-07,2025-10-10,141.60594428503154,137.3330190748556,88477,stop_sma20_break,-390395.4451513331,-3.017475877689979,2,TJX:2025-10-07,0.1
PANW,2025-10-06,2025-10-10,209.57936511230466,215.784,59796,replaced,371012.34774463024,2.960518028275616,3,PANW:2025-10-06,0.1
GE,2025-10-07,2025-10-13,297.5937169493759,294.93658310657725,42092,stop_sma20_break,-124314.47040605868,-0.8928729645359623,3,GE:2025-10-07,0.1
QCOM,2025-10-09,2025-10-13,165.62228976704424,154.0132121402624,75443,stop_loss_pct,-887880.7739824988,-7.009369115178021,1,QCOM:2025-10-09,0.1
EBAY,2025-10-09,2025-10-13,91.67124849556106,88.17424229812076,136112,stop_sma20_break,-488224.0722674489,-3.8147251781016522,1,EBAY:2025-10-09,0.1
ELV,2025-09-30,2025-10-15,315.94318796293464,342.9699944899627,19364,trail_sma10,516967.4841568621,8.554324814307668,10,ELV:2025-09-30,0.1
ETN,2025-10-10,2025-10-16,376.4762405490497,382.1914849490665,32677,po_break,174361.54862629753,1.518089001229317,3,ETN:2025-10-10,0.1
MDT,2025-10-03,2025-10-17,94.29674964683348,93.72471049296756,131909,po_break,-87857.97414008959,-0.6066371916406021,9,MDT:2025-10-03,0.1
MO,2025-10-08,2025-10-17,64.3992002389586,62.446912010410664,195808,po_break,-394692.39522917644,-3.0315411081252686,6,MO:2025-10-08,0.1
BLK,2025-10-16,2025-10-22,1192.7260357575897,1116.6881353582357,10269,stop_loss_pct,-792690.8862625597,-6.3751354560694695,3,BLK:2025-10-16,0.1
DELL,2025-10-16,2025-10-22,153.7430000329704,148.93538715706634,79389,po_break,-393686.245845462,-3.127045052375099,3,DELL:2025-10-16,0.1
ETN,2025-10-21,2025-10-23,374.76935375814026,357.8965548945926,32285,stop_sma20_break,-556565.3707400623,-4.502182127313592,1,ETN:2025-10-21,0.1
AVGO,2025-10-16,2025-10-23,355.7285037280402,338.6996804641809,34468,replaced,-586949.4802587022,-4.787028052404285,4,AVGO:2025-10-16,0.1
GILD,2025-10-16,2025-10-24,116.66057021037437,118.83536527189598,105131,replaced,228638.37961282805,1.8642074675272013,5,GILD:2025-10-16,0.1
DHR,2025-10-21,2025-10-24,222.9389885744661,222.46368883393043,54169,replaced,-25746.511645076218,-0.21319722654833395,2,DHR:2025-10-21,0.1
GLW,2025-10-22,2025-10-27,85.70320417369528,88.07596574704385,139261,replaced,330433.1494660951,2.768579770412871,2,GLW:2025-10-22,0.1
ABBV,2025-10-22,2025-10-29,228.15791645062131,223.72140020247127,52401,stop_sma20_break,-244317.3519552797,-1.94449367226327,4,ABBV:2025-10-22,0.1
UNH,2025-10-23,2025-10-30,350.83096779120484,342.1935441782637,34393,stop_sma20_break,-308984.5063399669,-2.4619900766803537,4,UNH:2025-10-23,0.1
UNH,2025-10-29,2025-10-31,359.41478598337187,339.11153984205936,34050,stop_loss_pct,-703217.941808869,-5.648973535065371,1,UNH:2025-10-29,0.1
BAC,2025-10-30,2025-11-03,52.15525505509019,52.63411656709722,232438,replaced,111305.61212789145,0.9181462376154137,1,BAC:2025-10-30,0.1
APH,2025-10-16,2025-11-05,126.59216489140267,136.01169151537096,96857,trail_sma10,899629.5793577004,7.440844883290243,13,APH:2025-10-16,0.1
XOM,2025-10-28,2025-11-06,113.07678659691247,111.043132159296,108811,po_break,-233477.32925137735,-1.7984720815120925,6,XOM:2025-10-28,0.1
DHR,2025-10-31,2025-11-06,212.52518162021735,210.0498436924749,57145,po_break,-153527.2107915897,-1.1647268850078607,3,DHR:2025-10-31,0.1
PANW,2025-10-23,2025-11-07,212.26205305480954,208.0217657318115,56910,stop_sma20_break,-253273.92761539112,-1.9976662158747271,10,PANW:2025-10-23,0.1
GE,2025-10-21,2025-11-10,306.8089445217138,308.82651734924656,39377,po_break,67325.02643871165,0.6575990901040996,13,GE:2025-10-21,0.1
ETN,2025-11-04,2025-11-12,357.8886327226738,365.48914731424287,33645,po_break,243550.29072867116,2.123709415900521,5,ETN:2025-11-04,0.1
GS,2025-11-05,2025-11-14,783.2054189279615,786.6937171756026,15490,replaced,54033.73985596016,0.4453873994405999,6,GS:2025-11-05,0.1
JPM,2025-11-05,2025-11-17,306.9569922864542,300.7928677091364,39496,stop_sma20_break,-255460.10854093704,-2.008139489314975,7,JPM:2025-11-05,0.1
MS,2025-10-24,2025-11-18,157.98364481402987,156.77001618252274,76727,stop_sma20_break,-105193.13608328915,-0.7681989062448547,16,MS:2025-10-24,0.1
BAC,2025-11-11,2025-11-18,53.224704944233075,50.67738563020588,228353,stop_sma20_break,-593551.1843605237,-4.785971696219226,4,BAC:2025-11-11,0.1
GE,2025-11-13,2025-11-18,309.4847099127312,294.7671725479366,39098,stop_sma20_break,-587238.7959389638,-4.7554974101772896,2,GE:2025-11-13,0.1
MMM,2025-11-26,2025-12-02,170.5159915148853,169.94655311581576,70155,replaced,-39948.95088672258,-0.3339501439193815,2,MMM:2025-11-26,0.1
GILD,2025-11-26,2025-12-04,125.52036365182128,123.16758912721446,95262,po_break,-235975.262641914,-1.8744165935761226,4,GILD:2025-11-26,0.1
UPS,2025-11-28,2025-12-04,94.3103165260354,96.86090731931563,126745,replaced,323274.6300943035,2.7044663693564397,3,UPS:2025-11-28,0.1
CB,2025-11-06,2025-12-05,283.6269109411915,292.64229847376595,42477,po_break,370707.52261700475,3.1786079475525364,19,CB:2025-11-06,0.1
MCD,2025-12-01,2025-12-05,308.0685389646578,306.63839234079984,38565,replaced,-55153.60454908297,-0.464230014744238,3,MCD:2025-12-01,0.1
KO,2025-11-11,2025-12-08,70.07358880345163,69.29369685947438,173376,stop_sma20_break,-147296.016938547,-1.1129613272195193,17,KO:2025-11-11,0.1
WBD,2025-11-26,2025-12-08,23.193170076370237,27.61235939025879,256828,rsi_half,1128447.4118464412,19.05383912305687,6,WBD:2025-11-26,0.1
NEE,2025-12-04,2025-12-08,84.03153302769864,82.49435711782816,142696,stop_sma20_break,-231230.14284498166,-1.8292846202910495,1,NEE:2025-12-04,0.1
SBUX,2025-12-03,2025-12-09,84.07684698269883,82.22140961253609,142136,stop_sma20_break,-275542.9305451603,-2.206835099970561,3,SBUX:2025-12-03,0.1
ISRG,2025-12-04,2025-12-10,572.5519604492187,557.2022497558594,20905,po_break,-332694.45792684413,-2.6809288507747,3,ISRG:2025-12-04,0.1
SPGI,2025-12-05,2025-12-15,493.9064663796236,500.853240852888,24496,po_break,157984.37060290054,1.406495955435627,5,SPGI:2025-12-05,0.1
CRWD,2025-12-12,2025-12-16,516.9263831176758,485.9975247802734,23668,stop_loss_pct,-743892.8206557031,-5.983223017340467,1,CRWD:2025-12-12,0.1
VRTX,2025-12-03,2025-12-17,440.7503075561523,453.37615658569337,27193,po_break,331177.7221906062,2.8646262550667823,9,VRTX:2025-12-03,0.1
XOM,2025-12-15,2025-12-17,117.54241992002116,113.56192591708522,103497,stop_sma20_break,-423928.4910624126,-3.3864318989215714,1,XOM:2025-12-15,0.1
PFE,2025-12-05,2025-12-18,24.958794468562083,24.174322798883843,485188,stop_sma20_break,-392535.63991822465,-3.143067148801415,8,PFE:2025-12-05,0.1
CSCO,2025-12-16,2025-12-18,77.35280229514201,75.439028383519,155148,stop_sma20_break,-308770.86831355334,-2.4740847840533875,1,CSCO:2025-12-16,0.1
DHR,2025-12-16,2025-12-18,227.6670984029739,222.66278438918476,52659,stop_sma20_break,-275379.1323010978,-2.1980839782705153,1,DHR:2025-12-16,0.1
WBD,2025-11-26,2025-12-19,23.193170076370237,27.772199237823486,256828,trail_sma10,1169478.2345426022,19.743006869589053,15,WBD:2025-11-26,0.1
IBM,2025-12-08,2025-12-19,305.92098761613477,296.1688060309941,39306,stop_sma20_break,-395152.1201000853,-3.1878105719825744,8,IBM:2025-12-08,0.1
DE,2025-12-17,2025-12-22,482.3507544430907,468.0358486839917,24708,stop_sma20_break,-365433.76759085053,-2.9677378188465053,2,DE:2025-12-17,0.1
F,2025-12-22,2025-12-29,13.212076794780906,12.95144109220531,899639,po_break,-246246.9033635723,-1.9727080505507977,3,F:2025-12-22,0.1
MCD,2025-12-17,2025-12-30,314.1108424961543,305.06870839827354,37898,po_break,-354411.63135138364,-2.8786443747135126,7,MCD:2025-12-17,0.1
UPS,2025-12-09,2025-12-31,94.37942421425285,98.09248313852459,127019,po_break,459405.23690205027,3.9341826411683156,14,UPS:2025-12-09,0.1
AXP,2025-12-22,2026-01-02,376.67808051835704,367.96722191906787,31536,stop_sma20_break,-286447.2039160165,-2.3125472518342183,6,AXP:2025-12-22,0.1
CSCO,2025-12-26,2026-01-02,77.34289081529067,76.16066413667006,153581,stop_sma20_break,-193355.17026577023,-1.5285524838268394,3,CSCO:2025-12-26,0.1
TMO,2025-12-31,2026-01-06,583.7166827053384,604.8559775319391,20033,replaced,423483.49326129165,3.6214991712463895,2,TMO:2025-12-31,0.1
JNJ,2026-01-05,2026-01-07,204.98612858208082,203.97039855757538,58154,stop_sma20_break,-70959.9927847294,-0.49551158975068565,1,JNJ:2026-01-05,0.1
MCK,2025-12-30,2026-01-09,830.5600743763875,815.485180569784,14196,po_break,-225686.8216981518,-1.815027506339295,6,MCK:2025-12-30,0.1
DHR,2025-12-31,2026-01-12,230.6392525909848,237.54534334027227,50761,replaced,350560.07252458134,2.9943258451043953,6,DHR:2025-12-31,0.1
ICE,2025-12-22,2026-01-12,159.79394725941705,165.9771407210169,74317,replaced,459516.3884857155,3.869479143388177,12,ICE:2025-12-22,0.1
GOOG,2026-01-06,2026-01-14,317.40370565095236,334.41441359924477,37711,replaced,641490.8074380549,5.359328717793543,5,GOOG:2026-01-06,0.1
BX,2026-01-09,2026-01-16,152.79771661916803,157.34555353997501,79006,po_break,347054.81416418013,2.9763775411264737,4,BX:2026-01-09,0.1
SPGI,2025-12-17,2026-01-20,500.2680509863622,536.5545033646039,23769,max_holding_days,850170.5689312423,7.253401912574042,20,SPGI:2025-12-17,0.1
HON,2026-01-08,2026-01-20,197.07207744755408,214.22653930511063,30222,rsi_half,512227.0128613247,8.704663836571068,6,HON:2026-01-08,0.1
HCA,2026-01-13,2026-01-20,474.76882703966123,464.84258882062227,25593,stop_sma20_break,-266065.9522229204,-2.0907518888576337,3,HCA:2026-01-13,0.1
DIS,2026-01-15,2026-01-20,113.82370908355712,109.55034365844726,108673,stop_sma20_break,-476536.80505977955,-3.7543719665406594,1,DIS:2026-01-15,0.1
TJX,2026-01-16,2026-01-23,155.17754969629803,151.96815928285423,79012,stop_sma20_break,-265714.45372595184,-2.0682053684472956,3,TJX:2026-01-16,0.1
PFE,2026-01-16,2026-01-27,25.075015477697693,25.493250852281793,487361,replaced,203831.6103926815,1.6679366557364128,5,PFE:2026-01-16,0.1
CVS,2026-01-16,2026-01-28,80.02472323727159,70.93575313328533,153367,stop_loss_pct,-1405524.2556278217,-11.357702640267375,6,CVS:2026-01-16,0.1
PH,2025-12-29,2026-01-29,884.3762108625989,931.7569391186605,13368,po_break,621246.5413525569,5.357530841975899,20,PH:2025-12-29,0.1
HON,2026-01-08,2026-01-29,197.07207744755408,218.72482997484573,30223,trail_sma10,648127.8246658221,10.987224982724397,13,HON:2026-01-08,0.1
BLK,2026-01-09,2026-02-02,1085.278327032069,1110.8278053109257,11136,po_break,272291.0711684621,2.354186722656415,14,BLK:2026-01-09,0.1
COP,2026-01-28,2026-02-02,99.01825917067302,99.88311047055083,121598,replaced,105164.1883625423,0.8734260803223259,2,COP:2026-01-28,0.1
UPS,2026-01-28,2026-02-03,106.16697763542616,109.04857387866437,113933,po_break,316048.82806553115,2.714211431292224,3,UPS:2026-01-28,0.1
UNP,2026-02-02,2026-02-04,233.90253541929792,241.03781753226446,52760,replaced,376457.4842801144,3.0505364553555125,1,UNP:2026-02-02,0.1
USB,2026-01-26,2026-02-09,55.086793730896126,59.782249633196415,111010,rsi_half,514866.7534624311,8.523741507334792,9,USB:2026-01-26,0.1
SCHW,2026-01-23,2026-02-10,103.05461778959747,106.15234366498126,118547,replaced,367226.1093491218,3.0059069082263745,11,SCHW:2026-01-23,0.1
MDT,2026-01-30,2026-02-10,100.93754425776567,100.6764058176272,120559,replaced,-31482.589204653428,-0.258712892272861,6,MDT:2026-01-30,0.1
HLT,2026-01-30,2026-02-11,299.4579046015689,321.28654966596025,20327,rsi_half,437401.9319629353,7.289386831659872,7,HLT:2026-01-30,0.1
RTX,2026-02-09,2026-02-11,198.04072067339953,194.73761997817854,64653,stop_sma20_break,-226252.51827719595,-1.6678896562229317,1,RTX:2026-02-09,0.1
USB,2026-01-26,2026-02-13,55.086793730896126,56.8059911103143,111010,replaced,190848.10108921176,3.120888443456349,13,USB:2026-01-26,0.1
INTC,2026-02-12,2026-02-17,47.847799236297604,45.884070304870605,271362,stop_sma20_break,-545599.0440811086,-4.104115471913494,1,INTC:2026-02-12,0.1
HLT,2026-01-30,2026-02-19,299.4579046015689,314.8959500495694,20328,trail_sma10,307580.29528828076,5.1553307529286885,12,HLT:2026-01-30,0.1
ON,2026-02-03,2026-02-20,60.910848472595205,67.72221091461182,204720,trail_sma10,1381255.2391707671,11.18251118284974,11,ON:2026-02-03,0.1
LIN,2026-02-10,2026-02-23,453.2518722703469,491.4058377431805,14141,rsi_half,532856.0234126892,8.417828542377492,7,LIN:2026-02-10,0.1
MCHP,2026-02-23,2026-02-25,77.21713938903808,76.98293756103516,167506,stop_sma20_break,-52144.93044625722,-0.3033029063961523,1,MCHP:2026-02-23,0.1
GEV,2026-01-27,2026-02-26,673.6910147055266,875.962942333369,17813,max_holding_days,3589267.8538663895,30.024436011849787,20,GEV:2026-01-27,0.1
SBUX,2026-02-26,2026-03-02,97.8945917447897,95.05713772336165,133519,replaced,-378854.0234870511,-2.8984788340762124,1,SBUX:2026-02-26,0.1
CMI,2026-02-09,2026-03-03,578.784350169658,555.444,22032,po_break,-526729.2544433739,-4.03265053086116,14,CMI:2026-02-09,0.1
SLB,2026-02-23,2026-03-04,50.960909847259515,48.60135152435303,253919,stop_sma20_break,-611777.0647167015,-4.630133822136562,6,SLB:2026-02-23,0.1
ZTS,2026-02-26,2026-03-04,128.66943934426368,125.23935375250524,101532,stop_sma20_break,-361153.38409276865,-2.665812184493177,3,ZTS:2026-02-26,0.1
LIN,2026-02-10,2026-03-05,453.2518722703469,493.4369887880162,14141,trail_sma10,561564.1690842486,8.865957092770804,15,LIN:2026-02-10,0.1
